Obra;Bloco;Unidade;Id_Contrato_Vencimento;Contrato;DataVencimento;ValorPrestacao;Principal;JurosTP;Variacoes;Seguros;Descontos;Multa;JurosMora;ProRataIndice;ProRataContrato;ValorPresente;IndiceReajuste;SituacaoParcela;BoletoJM;VencimentoJM;Periodicidade;TipoContrato;TipoEmprestimo;TipoBloqueio;CRM_ProcessamentoPendente;CRM_Operacao;CRM_ParcelaId;CreatedOn;ModifiedOn;GeradoPor;IDRENEG;DataRenegociacao;ValorAbono;ValorAcrescimo;VLRABONOMULTA;VLRABONOJUROS;VLRABONOPRORATA;TX_JUROS;TX_ENCARGOS;MotivoRenegociacao
9035;1;57;100000002432120000000;1000000024321;2015-11-30 00:00:00.000;2740.17;1481.39;369.99;888.79;0.00;0.00;54.80;0.91;0.00;0.00;2795.88;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;9CFD3701-0697-E511-9400-001DD8200003;2015-09-23 03:36:13.243;2015-12-01 02:44:16.127;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2015-12-30 00:00:00.000;2817.74;1495.44;355.94;966.36;0.00;0.00;56.35;0.93;0.00;1.45;2876.47;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;DE0EDD4B-8CAF-E511-9408-001DD8200001;2015-09-23 03:36:13.267;2015-12-31 02:44:03.140;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-01-30 00:00:00.000;2850.25;1509.63;341.75;998.87;0.00;0.00;57.01;2.84;0.00;0.00;2910.10;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;176D2A87-02C8-E511-93FF-001DD8200008;2015-09-23 03:36:13.290;2016-02-02 02:55:40.923;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-02-29 00:00:00.000;2835.15;1523.96;327.42;983.77;0.00;0.00;56.70;0.94;0.00;0.00;2892.79;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;EB979923-9EDF-E511-9409-005056200001;2015-09-23 03:36:13.313;2016-03-01 02:39:52.043;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-03-30 00:00:00.000;2886.21;1538.42;312.96;1034.83;0.00;0.00;57.72;0.96;0.00;1.26;2946.15;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;E74C00FC-1BF7-E511-9401-001DD8200008;2015-09-23 03:36:13.333;2016-03-31 02:46:52.913;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-04-30 00:00:00.000;2927.70;1553.02;298.36;1076.32;0.00;0.00;58.55;2.91;0.00;0.00;2989.16;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;8BA3D2DB-720F-E611-940E-005056200001;2015-09-23 03:36:13.357;2016-05-03 02:35:47.127;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-05-30 00:00:00.000;2919.86;1567.75;283.63;1068.48;0.00;0.00;58.40;0.97;0.00;0.33;2979.56;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;8FF27954-0227-E611-9411-005056200008;2015-09-23 03:36:13.380;2016-05-31 02:38:22.943;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-06-30 00:00:00.000;2924.20;1582.63;268.75;1072.82;0.00;0.00;58.48;0.97;0.00;0.00;2983.65;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;34BCEAAF-5B3F-E611-9414-001DD8200008;2015-09-23 03:36:13.400;2016-07-01 02:35:08.800;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-07-30 00:00:00.000;2962.77;1597.65;253.73;1111.39;0.00;0.00;59.26;2.95;0.00;0.00;3024.98;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;68C16E1C-F356-E611-9417-005056200001;2015-09-23 03:36:13.423;2016-08-02 02:34:02.510;;;;;;;;;;;
9035;1;57;100000002432120000000;1000000024321;2016-08-30 00:00:00.000;3038.65;1612.81;238.57;1187.27;0.00;0.00;60.77;1.01;0.00;0.19;3100.62;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;95D1EFB7-516F-E611-9417-005056200001;2015-09-23 03:36:13.443;2016-08-31 02:35:23.000;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2016-09-30 00:00:00.000;2998.89;1628.11;223.27;1147.51;0.00;0.00;59.98;0.99;0.00;0.00;3059.86;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.467;2016-10-01 02:36:06.210;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2016-10-30 00:00:00.000;3002.37;1643.56;207.82;1150.99;0.00;0.00;60.05;1.99;0.00;0.00;3064.41;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.490;2016-11-01 02:34:55.080;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2016-11-30 00:00:00.000;3009.11;1659.15;192.23;1157.73;0.00;0.00;60.18;1.00;0.00;0.00;3070.29;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.513;2016-12-01 02:34:54.773;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2016-12-30 00:00:00.000;3012.62;1674.90;176.48;1161.24;0.00;0.00;0.00;0.00;0.00;0.00;3012.62;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.537;2016-12-30 02:36:23.520;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-01-30 00:00:00.000;3006.86;1690.79;160.59;1155.48;0.00;0.00;60.14;1.00;0.00;0.55;3068.55;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.557;2017-01-31 02:35:24.410;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-02-28 00:00:00.000;3040.58;1706.83;144.55;1189.20;0.00;0.00;0.00;0.00;0.00;0.00;3040.58;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.580;2017-02-25 02:34:55.450;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-03-30 00:00:00.000;3063.01;1723.03;128.35;1211.63;0.00;0.00;61.26;1.02;0.00;0.08;3125.37;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.603;2017-03-31 02:36:08.270;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-04-30 00:00:00.000;3014.77;1739.38;112.00;1163.39;0.00;0.00;60.30;3.00;0.00;0.00;3078.07;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.627;2017-05-03 02:19:30.760;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-05-30 00:00:00.000;3046.42;1755.88;95.50;1195.04;0.00;0.00;60.93;1.01;0.00;0.00;3108.36;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.650;2017-05-31 02:19:10.190;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-06-30 00:00:00.000;-19.96;1772.54;78.84;-1871.34;0.00;0.00;-0.40;-0.02;0.00;0.00;-20.38;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.670;2017-07-03 01:04:11.623;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-07-30 00:00:00.000;2935.69;1789.36;62.02;1084.31;0.00;0.00;58.71;1.95;0.00;0.00;2996.35;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.693;2017-08-01 01:04:49.830;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-08-30 00:00:00.000;2943.78;1806.34;45.04;1092.40;0.00;0.00;58.88;0.98;0.00;0.00;3003.64;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.713;2017-08-31 01:04:28.860;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-09-30 00:00:00.000;13.73;1823.48;27.90;-1837.65;0.00;0.00;0.27;0.02;0.00;0.00;14.02;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.737;2017-10-04 01:04:21.317;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-10-30 00:00:00.000;1796.82;1116.58;10.59;669.65;0.00;0.00;35.94;0.60;0.00;0.29;1833.65;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.757;2017-10-31 01:04:14.377;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;57;100000002432120000000;1000000024321;2017-11-30 00:00:00.000;8.90;0.00;0.00;8.90;0.00;-0.08;0.00;0.00;0.00;0.00;8.82;IGPM1     ;VR        ;;;MENSAL;PCV;PCV;;0;I;;2017-10-02 01:04:43.167;2017-10-05 01:03:58.507;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2014-09-30 00:00:00.000;4.99;1297.92;553.46;-1846.39;0.00;0.00;0.10;0.10;0.00;0.00;5.19;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;;0;I;6A6B50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.577;2014-11-26 19:50:27.790;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2014-12-30 00:00:00.000;2518.85;1335.22;516.16;667.47;0.00;0.00;50.38;0.84;0.00;0.00;2570.91;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;2D7137EE-C290-E411-8D14-001DD8300004;2014-12-31 02:47:53.480;2014-12-31 02:47:53.480;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-01-30 00:00:00.000;2561.51;1347.89;503.49;710.13;0.00;0.00;51.23;0.85;0.00;0.00;2614.13;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;7F7BCEEE-1DA9-E411-AE26-001DD8300006;2015-01-31 02:41:30.820;2015-01-31 02:41:30.820;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-02-28 00:00:00.000;2568.17;1360.68;490.70;716.79;0.00;0.00;51.36;2.56;0.00;0.00;2622.09;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;8640EC42-F3BF-E411-8D15-001DD8300004;2015-03-01 03:01:30.217;2015-03-03 03:07:07.570;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-03-30 00:00:00.000;2591.32;1373.59;477.79;739.94;0.00;0.00;51.83;0.86;0.00;0.00;2644.25;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;778FCE36-73D7-E411-93F8-001DD8200003;2015-03-31 02:02:14.387;2015-03-31 02:02:14.387;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-04-30 00:00:00.000;2585.50;1386.62;464.76;734.12;0.00;0.00;51.71;3.43;0.00;0.00;2640.64;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;636EB4F0-CEEF-E411-93FC-001DD8200000;2015-05-01 02:04:31.757;2015-05-04 02:10:06.773;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-05-30 00:00:00.000;10.78;1399.78;451.60;-1840.60;0.00;0.00;0.22;0.01;0.00;0.00;11.01;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;;0;I;AC8B45EF-6507-E511-93FA-005056200003;2015-05-31 02:30:07.633;2015-06-03 02:16:06.103;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-06-30 00:00:00.000;2665.29;1413.06;438.32;813.91;0.00;0.00;53.31;0.88;0.00;0.00;2719.48;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;6E224ACD-C71F-E511-93FC-001DD8200000;2015-07-01 02:42:37.313;2015-07-01 02:42:37.313;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-07-30 00:00:00.000;2656.00;1426.47;424.91;804.62;0.00;0.00;53.12;0.88;0.00;0.60;2710.60;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;DC4B9421-5437-E511-93FD-001DD8200000;2015-07-31 02:24:42.010;2015-07-31 02:24:42.010;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-08-30 00:00:00.000;2680.69;1440.01;411.37;829.31;0.00;0.00;53.61;1.78;0.00;0.00;2736.08;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;9AC13103-1F50-E511-93FD-001DD8200000;2015-08-31 01:54:50.180;2015-09-01 08:00:31.237;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-09-30 00:00:00.000;2699.81;1453.67;397.71;848.43;0.00;0.00;54.00;0.90;0.00;0.00;2754.71;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;D7CFB5D8-5267-E511-93FD-005056200003;2015-09-23 03:36:13.967;2015-10-01 02:34:07.160;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-10-30 00:00:00.000;2696.23;1467.46;383.92;844.85;0.00;0.00;53.92;0.89;0.00;0.87;2751.91;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:13.990;2015-10-31 02:19:45.160;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-11-30 00:00:00.000;2740.17;1481.39;369.99;888.79;0.00;0.00;54.80;0.91;0.00;0.00;2795.88;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;8FFD3701-0697-E511-9400-001DD8200003;2015-09-23 03:36:14.010;2015-12-01 02:44:16.257;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2015-12-30 00:00:00.000;2817.74;1495.44;355.94;966.36;0.00;0.00;56.35;0.93;0.00;1.45;2876.47;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;E20EDD4B-8CAF-E511-9408-001DD8200001;2015-09-23 03:36:14.030;2015-12-31 02:44:03.273;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-01-30 00:00:00.000;2850.25;1509.63;341.75;998.87;0.00;0.00;57.01;2.84;0.00;0.00;2910.10;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;1D6D2A87-02C8-E511-93FF-001DD8200008;2015-09-23 03:36:14.050;2016-02-02 02:55:41.023;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-02-29 00:00:00.000;2835.15;1523.96;327.42;983.77;0.00;0.00;56.70;0.94;0.00;0.00;2892.79;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;EF979923-9EDF-E511-9409-005056200001;2015-09-23 03:36:14.073;2016-03-01 02:39:52.127;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-03-30 00:00:00.000;2886.21;1538.42;312.96;1034.83;0.00;0.00;57.72;0.96;0.00;1.26;2946.15;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;EB4C00FC-1BF7-E511-9401-001DD8200008;2015-09-23 03:36:14.097;2016-03-31 02:46:53.020;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-04-30 00:00:00.000;2927.70;1553.02;298.36;1076.32;0.00;0.00;58.55;2.91;0.00;0.00;2989.16;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;8FA3D2DB-720F-E611-940E-005056200001;2015-09-23 03:36:14.117;2016-05-03 02:35:47.220;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-05-30 00:00:00.000;2919.86;1567.75;283.63;1068.48;0.00;0.00;58.40;0.97;0.00;0.33;2979.56;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;93F27954-0227-E611-9411-005056200008;2015-09-23 03:36:14.140;2016-05-31 02:38:23.023;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-06-30 00:00:00.000;2924.20;1582.63;268.75;1072.82;0.00;0.00;58.48;0.97;0.00;0.00;2983.65;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;38BCEAAF-5B3F-E611-9414-001DD8200008;2015-09-23 03:36:14.160;2016-07-01 02:35:08.820;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-07-30 00:00:00.000;2962.77;1597.65;253.73;1111.39;0.00;0.00;59.26;2.95;0.00;0.00;3024.98;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;6CC16E1C-F356-E611-9417-005056200001;2015-09-23 03:36:14.183;2016-08-02 02:34:02.530;;;;;;;;;;;
9035;1;58;100000002432520000000;1000000024325;2016-08-30 00:00:00.000;3038.65;1612.81;238.57;1187.27;0.00;0.00;60.77;1.01;0.00;0.19;3100.62;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;99D1EFB7-516F-E611-9417-005056200001;2015-09-23 03:36:14.207;2016-08-31 02:35:23.023;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2016-09-30 00:00:00.000;2998.89;1628.11;223.27;1147.51;0.00;0.00;59.98;0.99;0.00;0.00;3059.86;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.227;2016-10-01 02:36:06.257;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2016-10-30 00:00:00.000;3002.37;1643.56;207.82;1150.99;0.00;0.00;60.05;1.99;0.00;0.00;3064.41;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.247;2016-11-01 02:34:55.100;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2016-11-30 00:00:00.000;3009.11;1659.15;192.23;1157.73;0.00;0.00;60.18;1.00;0.00;0.00;3070.29;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.270;2016-12-01 02:34:54.800;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2016-12-30 00:00:00.000;3012.62;1674.90;176.48;1161.24;0.00;0.00;0.00;0.00;0.00;0.00;3012.62;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.290;2016-12-30 02:36:23.547;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-01-30 00:00:00.000;3006.86;1690.79;160.59;1155.48;0.00;0.00;60.14;1.00;0.00;0.55;3068.55;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.313;2017-01-31 02:35:24.433;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-02-28 00:00:00.000;3040.58;1706.83;144.55;1189.20;0.00;0.00;0.00;0.00;0.00;0.00;3040.58;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.333;2017-02-25 02:34:55.467;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-03-30 00:00:00.000;3063.01;1723.03;128.35;1211.63;0.00;0.00;61.26;1.02;0.00;0.08;3125.37;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.353;2017-03-31 02:36:08.290;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-04-30 00:00:00.000;3014.77;1739.38;112.00;1163.39;0.00;0.00;60.30;3.00;0.00;0.00;3078.07;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.377;2017-05-03 02:19:30.773;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-05-30 00:00:00.000;3046.42;1755.88;95.50;1195.04;0.00;0.00;60.93;1.01;0.00;0.00;3108.36;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.397;2017-05-31 02:19:10.203;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-06-30 00:00:00.000;-19.96;1772.54;78.84;-1871.34;0.00;0.00;-0.40;-0.02;0.00;0.00;-20.38;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.420;2017-07-03 01:04:11.640;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-07-30 00:00:00.000;2935.69;1789.36;62.02;1084.31;0.00;0.00;58.71;1.95;0.00;0.00;2996.35;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.440;2017-08-01 01:04:49.843;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-08-30 00:00:00.000;2943.78;1806.34;45.04;1092.40;0.00;0.00;58.88;0.98;0.00;0.00;3003.64;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.463;2017-08-31 01:04:28.873;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-09-30 00:00:00.000;13.73;1823.48;27.90;-1837.65;0.00;0.00;0.27;0.02;0.00;0.00;14.02;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.483;2017-10-04 01:04:21.330;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-10-30 00:00:00.000;1796.82;1116.58;10.59;669.65;0.00;0.00;35.94;0.60;0.00;0.29;1833.65;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;;0;I;;2015-09-23 03:36:14.503;2017-10-31 01:04:14.390;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;58;100000002432520000000;1000000024325;2017-11-30 00:00:00.000;8.90;0.00;0.00;8.90;0.00;-0.08;0.00;0.00;0.00;0.00;8.82;IGPM1     ;VR        ;;;MENSAL;PCV;PCV;;0;I;;2017-10-02 01:04:43.180;2017-10-05 01:03:58.520;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2004-10-01 00:00:00.000;1238.57;483.48;47.89;707.20;0.00;0.00;24.77;6138.55;0.00;26.63;7428.52;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;498BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.853;2019-06-25 01:00:07.893;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2004-11-01 00:00:00.000;1238.57;488.07;43.30;707.20;0.00;0.00;24.77;6063.09;0.00;26.36;7352.79;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;4F8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.857;2019-06-25 01:00:07.893;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2004-12-01 00:00:00.000;1238.57;492.70;38.67;707.20;0.00;0.00;24.77;5990.79;0.00;26.10;7280.23;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;588BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.860;2019-06-25 01:00:07.893;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2005-01-01 00:00:00.000;1238.57;497.38;33.99;707.20;0.00;0.00;24.77;5916.84;0.00;25.84;7206.02;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;5D8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.860;2019-06-25 01:00:07.893;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2005-02-01 00:00:00.000;1238.57;502.10;29.27;707.20;0.00;0.00;24.77;5843.65;0.00;25.57;7132.56;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;628BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.863;2019-06-25 01:00:07.893;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2005-03-01 00:00:00.000;1238.57;506.86;24.51;707.20;0.00;0.00;24.77;5778.18;0.00;25.34;7066.86;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;668BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.867;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2005-04-01 00:00:00.000;1238.57;511.67;19.70;707.20;0.00;0.00;24.77;5706.40;0.00;25.08;6994.82;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;6A8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.867;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2005-05-01 00:00:00.000;1238.57;516.53;14.84;707.20;0.00;0.00;24.77;5637.64;0.00;24.83;6925.81;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;718BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.870;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
